"","year","country","export_weight","import_weight","export_amount","import_amount","trade_balance","HS_code","description"
"198",2013,"Poland",81.9,9332.9,124,7069,-6946,"11","PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN"
"199",2013,"Romania",0,0,0,0,0,"11","PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN"
"200",2013,"Sweden",0,836.7,0,575,-575,"11","PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN"
"201",2013,"Slovenia",0,0,0,0,0,"11","PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN"
"202",2013,"Slovakia",0.1,0,0,0,0,"11","PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN"
"203",2013,"Romania",0,0,4,0,4,"12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER"
"204",2013,"Hungary",0.3,0.8,9,8,2,"12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER"
"205",2013,"Poland",0.5,6.5,28,114,-85,"12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER"
"206",2013,"Netherland",20.2,13.6,1138,3455,-2317,"12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER"
"207",2013,"Latvia",0.2,0,14,0,14,"12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER"
"208",2013,"Ireland",0,0,0,3,-3,"12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER"
"209",2013,"Lithuania",0,0,1,0,1,"12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER"
"210",2013,"Italy",8.9,5705.1,247,9656,-9410,"12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER"
"211",2013,"Slovakia",0,0,2,0,2,"12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER"
"212",2013,"Slovenia",0,7.6,0,28,-28,"12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER"
"213",2013,"Sweden",0,0.3,1,39,-38,"12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER"
"214",2013,"Austria",0.1,0.5,2,5,-4,"12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER"
"215",2013,"Belgium",2.3,7.2,104,57,47,"12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER"
"216",2013,"Bulgaria",0,446.1,0,581,-581,"12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER"
"217",2013,"Czech Republic",0.1,11.3,6,164,-158,"12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER"
"218",2013,"Germany",30.1,474.4,659,2116,-1457,"12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER"
"219",2013,"Denmark",0.4,603.7,30,3049,-3019,"12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER"
"220",2013,"Spain",4.6,3128,732,1013,-281,"12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER"
"221",2013,"Finland",0,0,0,0,0,"12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER"
"222",2013,"France",124.8,11.3,845,1345,-500,"12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER"
"223",2013,"UK",62,23,868,140,728,"12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER"
"224",2013,"Greece",0.3,5370,72,1533,-1461,"12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER"
"225",2013,"Croatia",0,4.7,0,108,-108,"12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER"
"226",2013,"Portugal",0,0,11,0,11,"12","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER"
"227",2013,"Bulgaria",0,0.1,11,1,10,"13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS"
"228",2013,"Belgium",0.4,1.1,44,182,-139,"13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS"
"229",2013,"Austria",0,9.1,0,90,-89,"13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS"
"230",2013,"Slovakia",0,0,6,0,6,"13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS"
"231",2013,"Sweden",0.5,3,160,16,144,"13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS"
"232",2013,"Portugal",0,0,2,0,2,"13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS"
"233",2013,"Poland",0,0.4,4,3,1,"13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS"
"234",2013,"Netherland",268.6,5.1,1963,19,1945,"13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS"
"235",2013,"Italy",7.1,119.3,1965,6148,-4182,"13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS"
"236",2013,"Ireland",0,35.4,0,172,-172,"13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS"
"237",2013,"Hungary",0,0,3,0,3,"13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS"
"238",2013,"Croatia",0,0,2,0,2,"13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS"
"239",2013,"Greece",0.1,0.3,1,42,-41,"13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS"
"240",2013,"UK",1.3,111.9,138,523,-385,"13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS"
"241",2013,"France",10.6,797.7,588,20970,-20382,"13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS"
"242",2013,"Finland",0,8.1,0,93,-93,"13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS"
"243",2013,"Spain",5.9,58.8,401,2458,-2057,"13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS"
"244",2013,"Estonia",0,0,1,0,1,"13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS"
"245",2013,"Denmark",485,181.7,5939,2778,3162,"13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS"
"246",2013,"Germany",1.8,276.5,72,9993,-9921,"13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS"
"247",2013,"Czech Republic",0.3,6,12,490,-478,"13","LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS"
"248",2013,"Netherland",0,6,5,10,-6,"14","VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED"
"249",2013,"Italy",0,16.6,0,21,-21,"14","VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED"
"250",2013,"Germany",0,0.1,0,2,-2,"14","VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED"
"251",2013,"France",0.1,0.7,2,21,-20,"14","VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED"
"252",2013,"Spain",13.8,0,23,0,23,"14","VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED"
"253",2013,"UK",0,0.1,0,1,-1,"14","VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED"
"254",2013,"Belgium",0,2495,0,4065,-4065,"15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES"
"255",2013,"Bulgaria",0,0.4,0,14,-14,"15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES"
"256",2013,"Slovakia",0,0,0,0,0,"15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES"
"257",2013,"Slovenia",0,0,0,0,0,"15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES"
"258",2013,"Sweden",0,344.5,0,2418,-2418,"15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES"
"259",2013,"Romania",61,0,98,0,98,"15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES"
"260",2013,"Portugal",1.3,2.5,80,26,54,"15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES"
"261",2013,"Poland",0.1,0,1,0,0,"15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES"
"262",2013,"Netherland",23.6,633.1,294,5443,-5149,"15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES"
"263",2013,"Italy",0,5785.3,0,26165,-26165,"15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES"
"264",2013,"Ireland",0,0,0,0,0,"15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES"
"265",2013,"Hungary",0,0.1,0,0,0,"15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES"
"266",2013,"Greece",0,108.3,0,588,-588,"15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES"
"267",2013,"UK",20,306.1,674,1558,-885,"15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES"
"268",2013,"France",2.1,3203.5,148,11617,-11469,"15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES"
"269",2013,"Finland",0,0.4,0,19,-19,"15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES"
"270",2013,"Spain",205.9,21658.8,660,65388,-64728,"15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES"
"271",2013,"Denmark",0,95.3,0,332,-332,"15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES"
"272",2013,"Germany",1.2,989.6,24,5248,-5225,"15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES"
"273",2013,"Czech Republic",0,0,0,0,0,"15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES"
"274",2013,"Cyprus",0,0,0,0,0,"15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES"
"275",2013,"Austria",0,3,0,77,-77,"15","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES"
"276",2013,"Slovakia",5.3,0,19,0,19,"16","PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES"
"277",2013,"Austria",15.4,0,58,0,58,"16","PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES"
"278",2013,"Sweden",0,176,0,623,-623,"16","PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES"
"279",2013,"Romania",0,64.9,0,313,-313,"16","PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES"
"280",2013,"Portugal",1677.3,0.2,4061,2,4059,"16","PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES"
"281",2013,"Poland",0,33.6,0,212,-212,"16","PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES"
"282",2013,"Netherland",135.9,131.3,796,1938,-1142,"16","PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES"
"283",2013,"Latvia",0,0.2,0,2,-2,"16","PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES"
"284",2013,"Italy",601.1,47.6,1894,1172,722,"16","PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES"
"285",2013,"Ireland",0,1307,0,14608,-14608,"16","PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES"
"286",2013,"Hungary",0.1,1.5,1,34,-33,"16","PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES"
"287",2013,"Croatia",0,0.8,0,5,-5,"16","PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES"
"288",2013,"UK",135.2,3608.5,841,36252,-35412,"16","PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES"
"289",2013,"France",58.8,65.4,538,873,-335,"16","PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES"
"290",2013,"Finland",0,0.2,0,1,-1,"16","PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES"
"291",2013,"Spain",60.4,60,1227,847,380,"16","PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES"
"292",2013,"Denmark",4.4,3046.5,54,13578,-13524,"16","PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES"
"293",2013,"Germany",130,0.2,1418,28,1390,"16","PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES"
"294",2013,"Czech Republic",12.5,0,44,0,44,"16","PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES"
"295",2013,"Bulgaria",0,314.8,0,2668,-2668,"16","PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES"
"296",2013,"Belgium",357.6,0,3363,0,3363,"16","PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES"
"297",2013,"Slovenia",1.3,0,5,0,5,"16","PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES"
"298",2013,"Italy",12.2,334,46,1183,-1137,"17","SUGARS AND SUGAR CONFECTIONERY"
"299",2013,"Lithuania",0.3,0,0,0,0,"17","SUGARS AND SUGAR CONFECTIONERY"
"300",2013,"Hungary",0.3,33.2,2,398,-397,"17","SUGARS AND SUGAR CONFECTIONERY"
"301",2013,"Greece",2.3,24.7,30,129,-99,"17","SUGARS AND SUGAR CONFECTIONERY"
"302",2013,"UK",36,113.1,115,650,-535,"17","SUGARS AND SUGAR CONFECTIONERY"
"303",2013,"France",1.6,7171.6,4,8847,-8843,"17","SUGARS AND SUGAR CONFECTIONERY"
"304",2013,"Finland",0,1015.6,0,2021,-2021,"17","SUGARS AND SUGAR CONFECTIONERY"
"305",2013,"Spain",683.8,692.1,1714,2790,-1077,"17","SUGARS AND SUGAR CONFECTIONERY"
"306",2013,"Estonia",0,0,0,0,0,"17","SUGARS AND SUGAR CONFECTIONERY"
"307",2013,"Denmark",0,455.6,0,871,-871,"17","SUGARS AND SUGAR CONFECTIONERY"
"308",2013,"Germany",66.5,3632.1,224,15888,-15663,"17","SUGARS AND SUGAR CONFECTIONERY"
"309",2013,"Czech Republic",14.5,331.5,43,405,-362,"17","SUGARS AND SUGAR CONFECTIONERY"
"310",2013,"Cyprus",0.8,0,26,0,26,"17","SUGARS AND SUGAR CONFECTIONERY"
"311",2013,"Bulgaria",8.8,0.5,187,7,180,"17","SUGARS AND SUGAR CONFECTIONERY"
"312",2013,"Belgium",1.2,2248.7,6,8181,-8175,"17","SUGARS AND SUGAR CONFECTIONERY"
"313",2013,"Austria",1,3348.7,6,1714,-1708,"17","SUGARS AND SUGAR CONFECTIONERY"
"314",2013,"Slovakia",1.6,1.9,2,14,-13,"17","SUGARS AND SUGAR CONFECTIONERY"
"315",2013,"Slovenia",23,0,308,0,308,"17","SUGARS AND SUGAR CONFECTIONERY"
"316",2013,"Sweden",0.4,13.5,5,27,-22,"17","SUGARS AND SUGAR CONFECTIONERY"
"317",2013,"Romania",0,5.2,0,53,-53,"17","SUGARS AND SUGAR CONFECTIONERY"
"318",2013,"Poland",0,10.6,0,63,-63,"17","SUGARS AND SUGAR CONFECTIONERY"
"319",2013,"Netherland",731.7,3924.7,2346,14093,-11748,"17","SUGARS AND SUGAR CONFECTIONERY"
"320",2013,"Luxembourg",0,0,0,0,0,"17","SUGARS AND SUGAR CONFECTIONERY"
"321",2013,"Ireland",0,10.9,0,86,-86,"17","SUGARS AND SUGAR CONFECTIONERY"
"322",2013,"Portugal",0,0.1,0,0,0,"18","COCOA AND COCOA PREPARATIONS"
"323",2013,"Slovenia",0,0,0,0,0,"18","COCOA AND COCOA PREPARATIONS"
"324",2013,"Netherland",21.1,8594.2,128,37087,-36958,"18","COCOA AND COCOA PREPARATIONS"
"325",2013,"Latvia",0,0,0,0,0,"18","COCOA AND COCOA PREPARATIONS"
"326",2013,"Luxembourg",0,0.2,0,8,-8,"18","COCOA AND COCOA PREPARATIONS"
"327",2013,"Lithuania",0,0,0,0,0,"18","COCOA AND COCOA PREPARATIONS"
"328",2013,"Italy",0.1,2490.2,0,28357,-28357,"18","COCOA AND COCOA PREPARATIONS"
"329",2013,"Ireland",0,2.6,0,71,-71,"18","COCOA AND COCOA PREPARATIONS"
"330",2013,"Hungary",0,40.5,0,392,-392,"18","COCOA AND COCOA PREPARATIONS"
"331",2013,"Greece",0,73.6,0,390,-390,"18","COCOA AND COCOA PREPARATIONS"
"332",2013,"UK",13.1,247.4,53,1568,-1515,"18","COCOA AND COCOA PREPARATIONS"
"333",2013,"France",12.4,2417.5,39,16278,-16239,"18","COCOA AND COCOA PREPARATIONS"
"334",2013,"Finland",0,267.1,0,1218,-1218,"18","COCOA AND COCOA PREPARATIONS"
"335",2013,"Spain",14,983.9,53,4387,-4334,"18","COCOA AND COCOA PREPARATIONS"
"336",2013,"Sweden",0,21.2,0,114,-114,"18","COCOA AND COCOA PREPARATIONS"
"337",2013,"Romania",0,60.6,0,399,-399,"18","COCOA AND COCOA PREPARATIONS"
"338",2013,"Denmark",0,0.3,0,8,-8,"18","COCOA AND COCOA PREPARATIONS"
"339",2013,"Germany",13.4,2631.1,41,21235,-21193,"18","COCOA AND COCOA PREPARATIONS"
"340",2013,"Czech Republic",0,51.6,0,314,-314,"18","COCOA AND COCOA PREPARATIONS"
"341",2013,"Bulgaria",0,0,0,0,0,"18","COCOA AND COCOA PREPARATIONS"
"342",2013,"Belgium",2.1,2789.3,15,23775,-23760,"18","COCOA AND COCOA PREPARATIONS"
"343",2013,"Austria",0.3,10.4,2,122,-120,"18","COCOA AND COCOA PREPARATIONS"
"344",2013,"Slovakia",0,0,0,0,0,"18","COCOA AND COCOA PREPARATIONS"
"345",2013,"Poland",0,14.1,0,189,-189,"18","COCOA AND COCOA PREPARATIONS"
"346",2013,"Slovakia",134.7,2.4,396,16,380,"19","PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS' PRODUCTS"
"347",2013,"Austria",207.8,120.8,519,856,-336,"19","PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS' PRODUCTS"
"348",2013,"Sweden",1409.9,37.4,2755,165,2590,"19","PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS' PRODUCTS"
"349",2013,"Romania",0.2,12.7,2,39,-37,"19","PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS' PRODUCTS"
"350",2013,"Portugal",88.8,71,154,339,-185,"19","PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS' PRODUCTS"
"351",2013,"Poland",182.1,190.7,526,921,-395,"19","PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS' PRODUCTS"
"352",2013,"Netherland",2891.5,1984.7,7663,8017,-353,"19","PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS' PRODUCTS"
"353",2013,"Malta",6.4,0,26,0,26,"19","PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS' PRODUCTS"
"354",2013,"Latvia",0,14.3,0,60,-60,"19","PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS' PRODUCTS"
"355",2013,"Luxembourg",0,0,0,0,0,"19","PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS' PRODUCTS"
"356",2013,"Lithuania",9.5,0.1,13,5,8,"19","PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS' PRODUCTS"
"357",2013,"Italy",631.6,19889.6,1041,35312,-34271,"19","PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS' PRODUCTS"
"358",2013,"Ireland",86,18.2,332,72,259,"19","PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS' PRODUCTS"
"359",2013,"Hungary",9,18.3,34,73,-38,"19","PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS' PRODUCTS"
"360",2013,"Croatia",0,0,0,0,0,"19","PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS' PRODUCTS"
"361",2013,"Greece",0,80.7,0,235,-235,"19","PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS' PRODUCTS"
"362",2013,"UK",3993.1,4308.6,10937,11000,-64,"19","PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS' PRODUCTS"
"363",2013,"France",736.4,4377.1,1622,18183,-16561,"19","PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS' PRODUCTS"
"364",2013,"Finland",9.7,68.4,72,148,-76,"19","PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS' PRODUCTS"
"365",2013,"Spain",191.5,552.2,546,1912,-1366,"19","PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS' PRODUCTS"
"366",2013,"Estonia",0.1,0,1,0,1,"19","PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS' PRODUCTS"
"367",2013,"Denmark",0.6,823.2,3,3919,-3916,"19","PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS' PRODUCTS"
